Transaction ID,Bank,Year,Amount Involved,Fraudulent,Time,Category,Day,Frequency
TXN00131,The Dhanalakshmi Bank Limited,2023-24,11.85,1,04:00-08:00,Medium,Weekend,High
TXN00049,Jammu and Kashmir Bank Limited,2021-22,5.58,1,20:00-00:00,Small,Weekend,High
TXN00150,IndusInd Bank Limited,2023-24,31.54,1,20:00-00:00,Medium,Weekday,Medium
TXN00239,IDBI Bank Limited,2023-24,20.49,1,20:00-00:00,Medium,Weekday,Medium
TXN00060,Federal Bank Limited,2023-24,11.28,1,00:00-04:00,Medium,Weekday,High
TXN00396,DCB Bank Limited,2023-24,16.654368259247285,1,00:00-04:00,Medium,Weekday,High
TXN00078,Kotak Mahindra Bank Limited,2021-22,4.19,1,20:00-00:00,Small,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekday,Low
TXN00048,HDFC Bank Limited,2022-23,4.13,0,16:00-20:00,Small,Weekday,Medium
TXN00214,HDFC Bank Limited,2022-23,14.14,1,20:00-00:00,Medium,Weekday,High
TXN00162,DCB Bank Limited,2023-24,8.93,1,20:00-00:00,Small,Weekend,High
TXN00334,South Indian Bank Limited,2022-23,4.1057521472257585,1,04:00-08:00,Small,Weekday,High
TXN00458,IDFC First Bank Limited,2021-22,73.26091600562687,1,04:00-08:00,Large,Weekday,High
TXN00157,City Union Bank Limited,2022-23,14.33,1,00:00-04:00,Medium,Weekend,High
TXN00093,ICICI Bank Limited,2022-23,11.8,1,04:00-08:00,Medium,Weekend,High
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,12:00-16:00,Small,Weekday,Medium
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,12:00-16:00,Medium,Weekday,Medium
TXN00185,Axis Bank Limited,2023-24,19.45161022782196,1,00:00-04:00,Medium,Weekday,High
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,12:00-16:00,Small,Weekday,Medium
TXN00331,HDFC Bank Limited,2022-23,8.617099678147872,1,04:00-08:00,Small,Weekend,Medium
TXN00194,RBL Bank Limited,2021-22,13.7,1,00:00-04:00,Medium,Weekend,Medium
TXN00288,Yes Bank Limited,2022-23,2.38,1,04:00-08:00,Small,Weekday,Medium
TXN00100,IDBI Bank Limited,2023-24,9.233822927022468,1,00:00-04:00,Small,Weekday,Medium
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,08:00-12:00,Small,Weekday,Low
TXN00202,Nainital Bank Limited,2023-24,11.963672573344313,1,20:00-00:00,Medium,Weekday,Medium
TXN00424,Axis Bank Limited,2021-22,6.66,0,08:00-12:00,Small,Weekend,Low
TXN00112,City Union Bank Limited,2022-23,3.71,1,04:00-08:00,Small,Weekday,High
TXN00301,Yes Bank Limited,2023-24,21.3,0,12:00-16:00,Medium,Weekday,Low
TXN00291,Axis Bank Limited,2022-23,5.502229357748817,1,20:00-00:00,Small,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekend,High
TXN00122,HDFC Bank Limited,2023-24,38.97,1,20:00-00:00,Medium,Weekday,High
TXN00500,IDBI Bank Limited,2022-23,18.81,1,04:00-08:00,Medium,Weekday,High
TXN00085,HDFC Bank Limited,2022-23,11.52,1,00:00-04:00,Medium,Weekend,Medium
TXN00176,City Union Bank Limited,2021-22,31.52,0,16:00-20:00,Medium,Weekend,Medium
TXN00176,City Union Bank Limited,2021-22,31.52,0,08:00-12:00,Medium,Weekday,High
TXN00118,City Union Bank Limited,2021-22,33.85872485414617,1,04:00-08:00,Medium,Weekday,Medium
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,12:00-16:00,Medium,Weekday,Medium
TXN00301,Yes Bank Limited,2023-24,21.3,0,12:00-16:00,Medium,Weekday,Low
TXN00134,HDFC Bank Limited,2023-24,5.48,0,12:00-16:00,Small,Weekday,Low
TXN00467,IndusInd Bank Limited,2023-24,22.43211276042647,1,00:00-04:00,Medium,Weekend,High
TXN00238,IDBI Bank Limited,2023-24,23.224691357176116,1,00:00-04:00,Medium,Weekday,High
TXN00444,Axis Bank Limited,2023-24,3.85,1,00:00-04:00,Small,Weekday,High
TXN00272,The Dhanalakshmi Bank Limited,2021-22,2.69,1,20:00-00:00,Small,Weekend,Medium
TXN00114,City Union Bank Limited,2023-24,24.82,0,16:00-20:00,Medium,Weekday,Medium
TXN00311,The Dhanalakshmi Bank Limited,2023-24,48.85,1,00:00-04:00,Medium,Weekday,High
TXN00221,ICICI Bank Limited,2023-24,31.69,0,12:00-16:00,Medium,Weekday,Medium
TXN00140,HDFC Bank Limited,2023-24,16.54,1,04:00-08:00,Medium,Weekday,High
TXN00033,DCB Bank Limited,2022-23,14.95,0,16:00-20:00,Medium,Weekday,Low
TXN00003,Kotak Mahindra Bank Limited,2023-24,4.164961820615552,1,20:00-00:00,Small,Weekday,Medium
TXN00289,Axis Bank Limited,2021-22,10.0,1,20:00-00:00,Medium,Weekday,High
TXN00276,RBL Bank Limited,2022-23,22.38,0,12:00-16:00,Medium,Weekend,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,08:00-12:00,Medium,Weekday,High
TXN00108,DCB Bank Limited,2023-24,8.57,1,00:00-04:00,Small,Weekday,High
TXN00038,HDFC Bank Limited,2023-24,4.38,1,20:00-00:00,Small,Weekday,High
TXN00424,Axis Bank Limited,2021-22,6.66,0,08:00-12:00,Small,Weekday,Low
TXN00234,Nainital Bank Limited,2022-23,21.47,0,08:00-12:00,Medium,Weekday,Low
TXN00117,Karur Vysya Bank Limited,2022-23,7.60030309758424,1,04:00-08:00,Small,Weekday,High
TXN00460,Tamilnad Mercantile Bank Limited,2023-24,3.355911579057331,1,00:00-04:00,Small,Weekend,High
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,Low
TXN00489,RBL Bank Limited,2021-22,7.53,0,16:00-20:00,Small,Weekday,Medium
TXN00001,HDFC Bank Limited,2022-23,3.51,1,00:00-04:00,Small,Weekend,Medium
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,16:00-20:00,Medium,Weekday,Low
TXN00111,ICICI Bank Limited,2022-23,27.81,0,12:00-16:00,Medium,Weekend,Low
TXN00403,DCB Bank Limited,2021-22,19.89,0,16:00-20:00,Medium,Weekday,Low
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,16:00-20:00,Medium,Weekday,Low
TXN00095,City Union Bank Limited,2023-24,12.46,1,04:00-08:00,Medium,Weekday,High
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,12:00-16:00,Medium,Weekday,High
TXN00061,IDFC First Bank Limited,2021-22,31.444349563435757,1,20:00-00:00,Medium,Weekday,Medium
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,16:00-20:00,Medium,Weekend,Low
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekday,Medium
TXN00294,Tamilnad Mercantile Bank Limited,2021-22,18.685507080271076,1,20:00-00:00,Medium,Weekday,High
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,12:00-16:00,Medium,Weekend,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,12:00-16:00,Small,Weekday,Low
TXN00489,RBL Bank Limited,2021-22,7.53,0,08:00-12:00,Small,Weekend,High
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,16:00-20:00,Small,Weekday,Low
TXN00463,CSB Bank Limited,2023-24,36.87,1,00:00-04:00,Medium,Weekday,Medium
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,16:00-20:00,Small,Weekday,Low
TXN00482,DCB Bank Limited,2023-24,25.86,0,12:00-16:00,Medium,Weekday,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,12:00-16:00,Medium,Weekday,Low
TXN00124,Kotak Mahindra Bank Limited,2022-23,8.02,1,20:00-00:00,Small,Weekend,High
TXN00231,RBL Bank Limited,2021-22,16.758799510839275,1,04:00-08:00,Medium,Weekday,Medium
TXN00301,Yes Bank Limited,2023-24,21.3,0,12:00-16:00,Medium,Weekend,Low
TXN00200,IndusInd Bank Limited,2023-24,36.087897491232006,1,00:00-04:00,Medium,Weekday,High
TXN00071,ICICI Bank Limited,2023-24,20.03,1,20:00-00:00,Medium,Weekend,High
TXN00326,ICICI Bank Limited,2023-24,4.98755726090094,1,00:00-04:00,Small,Weekday,High
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,16:00-20:00,Small,Weekend,Low
TXN00259,Karur Vysya Bank Limited,2021-22,14.26,1,20:00-00:00,Medium,Weekday,High
TXN00172,The Dhanalakshmi Bank Limited,2023-24,51.2,1,20:00-00:00,Large,Weekday,High
TXN00234,Nainital Bank Limited,2022-23,21.47,0,08:00-12:00,Medium,Weekday,Low
TXN00429,Nainital Bank Limited,2022-23,44.3,1,00:00-04:00,Medium,Weekday,High
TXN00184,DCB Bank Limited,2022-23,9.14,0,08:00-12:00,Small,Weekday,Low
TXN00222,Axis Bank Limited,2023-24,3.6,0,16:00-20:00,Small,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekday,Low
TXN00120,DCB Bank Limited,2023-24,9.11,0,08:00-12:00,Small,Weekday,Low
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,16:00-20:00,Small,Weekday,Low
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,16:00-20:00,Medium,Weekend,Low
TXN00012,CSB Bank Limited,2023-24,29.45,1,20:00-00:00,Medium,Weekday,High
TXN00413,HDFC Bank Limited,2022-23,89.60413032126945,1,20:00-00:00,Large,Weekend,High
TXN00146,Federal Bank Limited,2022-23,7.61280039443567,1,04:00-08:00,Small,Weekday,High
TXN00296,City Union Bank Limited,2023-24,19.26,1,00:00-04:00,Medium,Weekend,High
TXN00467,IndusInd Bank Limited,2023-24,23.339335942964635,1,20:00-00:00,Medium,Weekday,High
TXN00446,IDFC First Bank Limited,2021-22,6.19,1,20:00-00:00,Small,Weekday,High
TXN00177,RBL Bank Limited,2021-22,84.4513798810233,1,20:00-00:00,Large,Weekday,Medium
TXN00122,HDFC Bank Limited,2023-24,35.81312284361203,1,00:00-04:00,Medium,Weekday,High
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekday,Low
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekday,Medium
TXN00322,Bandhan Bank Limited,2023-24,16.019537527220667,1,20:00-00:00,Medium,Weekday,Medium
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,Medium
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekend,Medium
TXN00087,Axis Bank Limited,2022-23,17.18,0,16:00-20:00,Medium,Weekend,High
TXN00144,Karnataka Bank Limited,2022-23,86.13867495530639,1,00:00-04:00,Large,Weekday,Medium
TXN00039,South Indian Bank Limited,2022-23,7.86619515418003,1,00:00-04:00,Small,Weekday,High
TXN00397,City Union Bank Limited,2023-24,28.891109625699396,1,00:00-04:00,Medium,Weekday,High
TXN00113,Axis Bank Limited,2023-24,15.08,0,16:00-20:00,Medium,Weekday,Low
TXN00318,ICICI Bank Limited,2023-24,7.4418784681378956,1,04:00-08:00,Small,Weekday,High
TXN00499,Jammu and Kashmir Bank Limited,2021-22,13.461876376792093,1,04:00-08:00,Medium,Weekday,High
TXN00435,City Union Bank Limited,2021-22,19.07034745217316,1,04:00-08:00,Medium,Weekday,Low
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekday,Medium
TXN00341,ICICI Bank Limited,2021-22,11.13936404935908,1,00:00-04:00,Medium,Weekday,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,16:00-20:00,Small,Weekday,Low
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,08:00-12:00,Medium,Weekday,Low
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekday,Low
TXN00428,Nainital Bank Limited,2022-23,17.07,1,04:00-08:00,Medium,Weekday,High
TXN00133,DCB Bank Limited,2021-22,46.10853412555111,1,00:00-04:00,Medium,Weekend,High
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekend,Low
TXN00411,Nainital Bank Limited,2023-24,13.74,1,04:00-08:00,Medium,Weekday,High
TXN00273,ICICI Bank Limited,2021-22,8.062246105067787,1,00:00-04:00,Small,Weekday,High
TXN00242,Nainital Bank Limited,2022-23,5.255693068038962,1,20:00-00:00,Small,Weekend,High
TXN00115,DCB Bank Limited,2023-24,13.0314762773939,1,00:00-04:00,Medium,Weekday,Low
TXN00120,DCB Bank Limited,2023-24,9.11,0,08:00-12:00,Small,Weekday,Low
TXN00317,City Union Bank Limited,2021-22,19.729468389477617,1,00:00-04:00,Medium,Weekend,Medium
TXN00330,Nainital Bank Limited,2022-23,20.45,0,08:00-12:00,Medium,Weekday,Low
TXN00314,City Union Bank Limited,2023-24,8.27,0,08:00-12:00,Small,Weekday,Medium
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,16:00-20:00,Small,Weekday,Low
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekday,Low
TXN00111,ICICI Bank Limited,2022-23,27.81,0,16:00-20:00,Medium,Weekend,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekend,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekday,Low
TXN00469,Yes Bank Limited,2021-22,13.24,0,12:00-16:00,Medium,Weekday,Low
TXN00205,Federal Bank Limited,2023-24,20.42,0,16:00-20:00,Medium,Weekday,Low
TXN00447,IndusInd Bank Limited,2021-22,5.497283403004437,1,00:00-04:00,Small,Weekday,High
TXN00092,RBL Bank Limited,2022-23,28.29,1,20:00-00:00,Medium,Weekday,Medium
TXN00130,RBL Bank Limited,2021-22,6.59,0,16:00-20:00,Small,Weekend,Low
TXN00332,IDFC First Bank Limited,2022-23,39.54514714826809,1,00:00-04:00,Medium,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,16:00-20:00,Large,Weekday,Low
TXN00217,Axis Bank Limited,2022-23,27.299171737206386,1,20:00-00:00,Medium,Weekday,High
TXN00205,Federal Bank Limited,2023-24,20.42,0,12:00-16:00,Medium,Weekend,Low
TXN00066,IDFC First Bank Limited,2023-24,51.93,1,20:00-00:00,Large,Weekday,High
TXN00158,HDFC Bank Limited,2022-23,3.62,1,04:00-08:00,Small,Weekend,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekday,Low
TXN00487,IDBI Bank Limited,2021-22,12.446286256685495,1,20:00-00:00,Medium,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekend,High
TXN00224,South Indian Bank Limited,2022-23,18.03719422337732,1,20:00-00:00,Medium,Weekday,Low
TXN00297,RBL Bank Limited,2022-23,37.32,0,16:00-20:00,Medium,Weekday,Low
TXN00483,Jammu and Kashmir Bank Limited,2023-24,5.4450500763574565,1,04:00-08:00,Small,Weekday,Medium
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,08:00-12:00,Small,Weekday,Low
TXN00399,Nainital Bank Limited,2022-23,64.76,1,20:00-00:00,Large,Weekday,High
TXN00442,City Union Bank Limited,2023-24,12.34,1,20:00-00:00,Medium,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekend,Low
TXN00425,DCB Bank Limited,2022-23,12.222570068147197,1,04:00-08:00,Medium,Weekend,High
TXN00186,Axis Bank Limited,2022-23,31.587637015385564,1,00:00-04:00,Medium,Weekday,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,16:00-20:00,Medium,Weekday,Low
TXN00417,IDFC First Bank Limited,2022-23,26.73668131073856,1,04:00-08:00,Medium,Weekend,High
TXN00130,RBL Bank Limited,2021-22,6.59,0,12:00-16:00,Small,Weekday,High
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekday,High
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,12:00-16:00,Small,Weekday,Low
TXN00200,IndusInd Bank Limited,2023-24,31.684339790983522,1,20:00-00:00,Medium,Weekend,High
TXN00201,Nainital Bank Limited,2021-22,14.19,1,04:00-08:00,Medium,Weekend,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekend,Low
TXN00044,Yes Bank Limited,2023-24,6.66,1,20:00-00:00,Small,Weekday,High
TXN00174,HDFC Bank Limited,2022-23,15.922481658359127,1,04:00-08:00,Medium,Weekend,High
TXN00103,ICICI Bank Limited,2023-24,14.55,1,04:00-08:00,Medium,Weekday,High
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,16:00-20:00,Large,Weekday,Low
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,High
TXN00044,Yes Bank Limited,2023-24,6.518721887894414,1,20:00-00:00,Small,Weekday,Low
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekend,Low
TXN00445,ICICI Bank Limited,2021-22,43.62,0,16:00-20:00,Medium,Weekday,Medium
TXN00276,RBL Bank Limited,2022-23,22.38,0,12:00-16:00,Medium,Weekday,Low
TXN00424,Axis Bank Limited,2021-22,6.66,0,08:00-12:00,Small,Weekday,Medium
TXN00301,Yes Bank Limited,2023-24,21.3,0,16:00-20:00,Medium,Weekday,Low
TXN00313,Axis Bank Limited,2021-22,7.23,0,12:00-16:00,Small,Weekday,Low
TXN00307,Karur Vysya Bank Limited,2023-24,37.97938807391303,1,00:00-04:00,Medium,Weekend,High
TXN00390,ICICI Bank Limited,2023-24,12.7,1,04:00-08:00,Medium,Weekday,High
TXN00301,Yes Bank Limited,2023-24,21.3,0,08:00-12:00,Medium,Weekday,Low
TXN00032,City Union Bank Limited,2023-24,17.78,1,04:00-08:00,Medium,Weekday,Low
TXN00111,ICICI Bank Limited,2022-23,27.81,0,16:00-20:00,Medium,Weekend,Low
TXN00360,Yes Bank Limited,2023-24,3.03,0,16:00-20:00,Small,Weekday,Medium
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,16:00-20:00,Small,Weekend,Medium
TXN00320,South Indian Bank Limited,2021-22,63.668346532032615,1,20:00-00:00,Large,Weekday,High
TXN00198,Bandhan Bank Limited,2022-23,8.89,1,20:00-00:00,Small,Weekday,Medium
TXN00276,RBL Bank Limited,2022-23,22.38,0,08:00-12:00,Medium,Weekday,Medium
TXN00222,Axis Bank Limited,2023-24,3.6,0,16:00-20:00,Small,Weekday,Low
TXN00330,Nainital Bank Limited,2022-23,20.45,0,08:00-12:00,Medium,Weekday,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00352,The Dhanalakshmi Bank Limited,2022-23,6.88557925292358,1,00:00-04:00,Small,Weekday,High
TXN00308,Yes Bank Limited,2023-24,15.291884474086528,1,04:00-08:00,Medium,Weekday,High
TXN00151,HDFC Bank Limited,2023-24,35.567276681817155,1,00:00-04:00,Medium,Weekday,High
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,08:00-12:00,Small,Weekday,Low
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,16:00-20:00,Large,Weekday,Medium
TXN00455,City Union Bank Limited,2022-23,28.046322410328077,1,04:00-08:00,Medium,Weekday,High
TXN00011,Yes Bank Limited,2023-24,12.567341302795002,1,20:00-00:00,Medium,Weekday,Medium
TXN00109,City Union Bank Limited,2023-24,38.639994802647735,1,04:00-08:00,Medium,Weekday,High
TXN00271,Nainital Bank Limited,2023-24,8.53,1,00:00-04:00,Small,Weekend,High
TXN00178,DCB Bank Limited,2021-22,8.009201800445265,1,04:00-08:00,Small,Weekday,Medium
TXN00314,City Union Bank Limited,2023-24,8.27,0,08:00-12:00,Small,Weekend,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,16:00-20:00,Medium,Weekday,Low
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekend,Low
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekday,Medium
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,12:00-16:00,Medium,Weekend,Low
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekday,Low
TXN00356,IndusInd Bank Limited,2022-23,9.329159613084299,1,00:00-04:00,Small,Weekend,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,16:00-20:00,Medium,Weekday,Low
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,08:00-12:00,Small,Weekend,Low
TXN00128,Tamilnad Mercantile Bank Limited,2021-22,5.84,1,00:00-04:00,Small,Weekend,High
TXN00360,Yes Bank Limited,2023-24,3.03,0,08:00-12:00,Small,Weekday,Low
TXN00037,IDBI Bank Limited,2023-24,2.6263761343113985,1,00:00-04:00,Small,Weekday,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,08:00-12:00,Small,Weekday,Medium
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekend,Low
TXN00372,The Dhanalakshmi Bank Limited,2022-23,7.515313488709989,1,04:00-08:00,Small,Weekday,High
TXN00066,IDFC First Bank Limited,2023-24,54.10479982637607,1,00:00-04:00,Large,Weekday,Medium
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,12:00-16:00,Small,Weekday,High
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00301,Yes Bank Limited,2023-24,21.3,0,08:00-12:00,Medium,Weekend,Low
TXN00367,Karnataka Bank Limited,2021-22,10.96791886389676,1,00:00-04:00,Medium,Weekday,High
TXN00048,HDFC Bank Limited,2022-23,4.13,0,08:00-12:00,Small,Weekday,High
TXN00152,Axis Bank Limited,2021-22,7.896956080424427,1,00:00-04:00,Small,Weekday,Medium
TXN00345,Jammu and Kashmir Bank Limited,2021-22,36.82416034598474,1,20:00-00:00,Medium,Weekday,High
TXN00397,City Union Bank Limited,2023-24,25.799380497324563,1,04:00-08:00,Medium,Weekday,High
TXN00299,Jammu and Kashmir Bank Limited,2021-22,13.829859588756454,1,20:00-00:00,Medium,Weekend,High
TXN00308,Yes Bank Limited,2023-24,14.27,1,00:00-04:00,Medium,Weekday,High
TXN00086,IDBI Bank Limited,2022-23,3.23,1,20:00-00:00,Small,Weekday,High
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekday,Low
TXN00250,ICICI Bank Limited,2022-23,38.65793535806661,1,04:00-08:00,Medium,Weekday,Low
TXN00453,Tamilnad Mercantile Bank Limited,2022-23,7.03,1,04:00-08:00,Small,Weekday,High
TXN00207,City Union Bank Limited,2021-22,9.52,1,00:00-04:00,Small,Weekend,Medium
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekday,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekday,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekend,Low
TXN00313,Axis Bank Limited,2021-22,7.23,0,08:00-12:00,Small,Weekday,Medium
TXN00435,City Union Bank Limited,2021-22,19.832134777853828,1,00:00-04:00,Medium,Weekday,High
TXN00070,Kotak Mahindra Bank Limited,2022-23,26.52,1,00:00-04:00,Medium,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,16:00-20:00,Medium,Weekday,Low
TXN00346,Tamilnad Mercantile Bank Limited,2023-24,40.172579686449254,1,20:00-00:00,Medium,Weekday,High
TXN00134,HDFC Bank Limited,2023-24,5.48,0,12:00-16:00,Small,Weekday,Low
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,16:00-20:00,Medium,Weekend,Medium
TXN00324,Bandhan Bank Limited,2022-23,13.41,1,04:00-08:00,Medium,Weekend,High
TXN00042,South Indian Bank Limited,2022-23,6.82,1,04:00-08:00,Small,Weekend,High
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,08:00-12:00,Small,Weekend,Medium
TXN00058,CSB Bank Limited,2023-24,14.175768154784668,1,20:00-00:00,Medium,Weekend,High
TXN00040,CSB Bank Limited,2021-22,12.44,0,12:00-16:00,Medium,Weekday,Medium
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,08:00-12:00,Small,Weekend,Low
TXN00086,IDBI Bank Limited,2022-23,3.524686325932548,1,00:00-04:00,Small,Weekday,Low
TXN00424,Axis Bank Limited,2021-22,6.66,0,08:00-12:00,Small,Weekday,Low
TXN00170,RBL Bank Limited,2021-22,6.874780180357443,1,04:00-08:00,Small,Weekday,Medium
TXN00224,South Indian Bank Limited,2022-23,16.47,1,00:00-04:00,Medium,Weekday,Medium
TXN00307,Karur Vysya Bank Limited,2023-24,37.647720593947234,1,20:00-00:00,Medium,Weekday,Medium
TXN00475,RBL Bank Limited,2023-24,5.5025805607412845,1,20:00-00:00,Small,Weekday,Medium
TXN00255,City Union Bank Limited,2021-22,17.364370208237037,1,00:00-04:00,Medium,Weekday,High
TXN00142,Bandhan Bank Limited,2023-24,18.29711773481137,1,04:00-08:00,Medium,Weekday,High
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,16:00-20:00,Small,Weekend,Low
TXN00427,CSB Bank Limited,2023-24,15.75,0,12:00-16:00,Medium,Weekend,Low
TXN00413,HDFC Bank Limited,2022-23,81.82691165446289,1,04:00-08:00,Large,Weekend,Medium
TXN00474,City Union Bank Limited,2021-22,11.26,1,04:00-08:00,Medium,Weekday,Medium
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekend,Medium
TXN00019,Bandhan Bank Limited,2022-23,4.52667051745257,1,04:00-08:00,Small,Weekday,Medium
TXN00403,DCB Bank Limited,2021-22,19.89,0,08:00-12:00,Medium,Weekend,Medium
TXN00281,Karur Vysya Bank Limited,2022-23,10.976389777626505,1,04:00-08:00,Medium,Weekday,High
TXN00137,IndusInd Bank Limited,2021-22,11.71,1,20:00-00:00,Medium,Weekday,Medium
TXN00480,RBL Bank Limited,2021-22,3.47,1,00:00-04:00,Small,Weekday,High
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekend,Medium
TXN00440,DCB Bank Limited,2022-23,14.088787687702666,1,00:00-04:00,Medium,Weekday,Medium
TXN00257,City Union Bank Limited,2021-22,19.785760599125652,1,20:00-00:00,Medium,Weekday,Medium
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,16:00-20:00,Large,Weekday,Low
TXN00102,IDBI Bank Limited,2022-23,9.51,1,00:00-04:00,Small,Weekend,Medium
TXN00296,City Union Bank Limited,2023-24,19.934956898542037,1,04:00-08:00,Medium,Weekday,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,12:00-16:00,Medium,Weekday,Medium
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,12:00-16:00,Small,Weekend,Low
TXN00173,Jammu and Kashmir Bank Limited,2022-23,8.383682665049877,1,04:00-08:00,Small,Weekday,High
